,fakeid,fakeid0,female0,famid0,year0,age0,eduyrs0,famsize0,kfamincly0,tlabincly0,klabincly0,knlabincly0,wage_inc0,hrs_house0,hrs_workly0,race0,college0,employdB0,fulltimely0,lowincly0,fakeid1,female1,famid1,year1,age1,eduyrs1,famsize1,kfamincly1,tlabincly1,klabincly1,knlabincly1,wage_inc1,hrs_house1,hrs_workly1,race1,college1,employdB1,fulltimely1,lowincly1
336,1619,1619,Male,405,2023,38,17,3,237.2496,236.44,98.440002,15.569246,54.810692,30,34.53846,Other,Yes,1,Full-time (1750+ hours),0,1619,Female,405,2023,37,17,3,237.2496,236.44,138.0,15.569246,76.666672,30,34.615383,Other,Unknown,1,Full-time (1750+ hours),0
338,1633,1633,Male,409,2023,40,16,4,204.70552,204.70001,89.700005,0.10593121,45.440731,8,37.96154,White,Yes,1,Full-time (1750+ hours),0,1633,Female,409,2023,43,17,4,204.70552,204.70001,115.0,0.10593121,58.67347,12,37.692307,Other,Yes,1,Full-time (1750+ hours),0
339,1648,1648,Male,412,2023,35,17,5,163.944,163.76001,89.239998,3.5382783,45.530613,5,37.692307,White,Yes,1,Full-time (1750+ hours),0,1648,Female,412,2023,39,16,5,163.944,163.76001,74.520004,3.5382783,44.357143,3,32.307693,White,Yes,1,Part-time (50-1749 hours),0
343,1665,1665,Male,417,2023,49,17,4,187.68001,161.0,103.04,513.07709,45.252525,5,43.78846,Other,Yes,1,Full-time (1750+ hours),0,1665,Female,417,2023,48,17,4,187.68001,161.0,57.960003,513.07709,24.769232,2,45.0,White,Yes,1,Full-time (1750+ hours),0
348,1697,1697,Male,425,2023,39,17,3,115.0,115.0,69.0,0.0,27.058825,10,49.03846,White,Yes,1,Full-time (1750+ hours),0,1697,Female,425,2023,36,14,3,115.0,115.0,46.0,0.0,22.549021,10,39.23077,White,No,1,Full-time (1750+ hours),0
353,1707,1707,Male,427,2023,32,16,2,101.2,101.2,48.760002,0.0,23.90196,2,39.23077,Black,Yes,1,Full-time (1750+ hours),0,1707,Female,427,2023,33,17,2,101.2,101.2,52.440002,0.0,25.211538,7,40.0,Black,Yes,1,Full-time (1750+ hours),0
359,1726,1726,Male,432,2023,61,16,2,66.249199,66.239998,55.200001,0.17694327,27.6,1,38.46154,White,Yes,1,Full-time (1750+ hours),0,1726,Female,432,2023,61,16,2,66.249199,66.239998,11.04,0.17694327,6.3085713,2,33.653847,White,Unknown,1,Full-time (1750+ hours),0
367,1750,1750,Male,438,2023,35,17,2,373.62122,373.62122,211.02225,0.0,74.830582,5,54.23077,White,Yes,1,Full-time (1750+ hours),0,1750,Female,438,2023,31,16,2,373.62122,373.62122,162.59897,0.0,75.909882,18,41.192307,White,Yes,1,Full-time (1750+ hours),0
370,1760,1760,Male,440,2023,44,13,3,324.047,310.04001,188.60001,269.36517,96.224495,2,37.692307,Other,No,1,Full-time (1750+ hours),0,1760,Female,440,2023,43,16,3,324.047,310.04001,121.44,269.36517,61.959187,10,37.692307,Other,Yes,1,Full-time (1750+ hours),0
372,1763,1763,Male,441,2023,30,17,2,136.90337,109.11936,64.400002,534.3078,32.459679,2,38.153847,White,No,1,Full-time (1750+ hours),0,1763,Female,441,2023,31,16,2,136.90337,109.11936,44.71936,534.3078,22.540001,3,38.153847,White,Yes,1,Full-time (1750+ hours),0
373,1768,1768,Male,442,2023,47,14,4,143.67641,142.60001,73.599998,20.700014,35.797665,1,39.53846,Black,No,1,Full-time (1750+ hours),0,1768,Female,442,2023,37,16,4,143.67641,142.60001,69.0,20.700014,33.823528,1,39.23077,Black,Yes,1,Full-time (1750+ hours),0
374,1775,1775,Male,444,2023,45,15,3,77.261604,77.261604,17.940001,0.0,8.625,5,40.0,White,No,1,Full-time (1750+ hours),0,1775,Female,444,2023,43,17,3,77.261604,77.261604,59.321602,0.0,28.52,10,40.0,White,Yes,1,Full-time (1750+ hours),0
381,1811,1811,Male,453,2023,46,16,5,162.564,145.82001,109.02,321.99976,48.453335,4,43.26923,White,Yes,1,Full-time (1750+ hours),0,1811,Female,453,2023,49,14,5,162.564,145.82001,36.799999,321.99976,17.692308,4,40.0,White,No,1,Full-time (1750+ hours),0
391,1850,1850,Male,463,2023,42,12,3,50.232002,45.540001,38.639999,90.230797,40.802536,6,18.211538,White,No,1,Part-time (50-1749 hours),0,1850,Female,463,2023,40,12,3,50.232002,45.540001,6.9000001,90.230797,6.1278863,26,21.653847,White,Unknown,1,Part-time (50-1749 hours),0
395,1891,1891,Male,473,2023,54,16,5,177.468,174.8,92.0,51.307678,24.959307,5,70.884613,White,Yes,1,Full-time (1750+ hours),0,1891,Female,473,2023,47,17,5,177.468,174.8,82.800003,51.307678,40.588238,8,39.23077,White,Yes,1,Full-time (1750+ hours),0
396,1904,1904,Male,476,2023,75,13,3,98.071999,57.5,10.12,780.23071,24.326923,15,8.0,Black,No,1,Part-time (50-1749 hours),0,1904,Female,476,2023,65,14,3,98.071999,57.5,47.380001,780.23071,24.372429,4,37.384617,Black,Yes,1,Full-time (1750+ hours),0
398,1909,1909,Male,478,2023,61,15,2,170.384,170.2,115.0,3.5385718,59.895836,8,36.923077,White,No,1,Full-time (1750+ hours),0,1909,Female,478,2023,60,16,2,170.384,170.2,55.200001,3.5385718,36.702129,10,28.923077,White,Yes,1,Part-time (50-1749 hours),0
400,1921,1921,Male,481,2023,46,16,2,169.47504,147.2,18.4,428.36615,18.871796,7,18.75,White,Yes,1,Part-time (50-1749 hours),0,1921,Female,481,2023,45,17,2,169.47504,147.2,128.8,428.36615,74.364899,7,33.307693,White,Yes,1,Part-time (50-1749 hours),0
403,1926,1926,Male,482,2023,57,14,2,95.098564,94.914566,52.624001,3.5384252,20.24,5,50.0,White,Yes,1,Full-time (1750+ hours),0,1926,Female,482,2023,54,12,2,95.098564,94.914566,42.290562,3.5384252,20.332001,5,40.0,White,No,1,Full-time (1750+ hours),0
405,1931,1931,Male,483,2023,46,17,3,210.13721,207.0,110.4,60.330906,55.870445,10,38.0,White,Yes,1,Full-time (1750+ hours),0,1931,Female,483,2023,43,16,3,210.13721,207.0,96.599998,60.330906,43.631435,10,42.576923,White,Yes,1,Full-time (1750+ hours),0
408,1951,1951,Male,488,2023,37,12,3,84.639999,84.639999,47.84,0.0,24.210527,2,38.0,Black,No,1,Full-time (1750+ hours),0,1951,Female,488,2023,37,12,3,84.639999,84.639999,36.799999,0.0,18.775511,4,37.692307,Black,No,1,Full-time (1750+ hours),0
411,1971,1971,Male,493,2023,34,12,2,257.60001,257.60001,128.8,0.0,61.100571,2,40.53846,Other,No,1,Full-time (1750+ hours),0,1971,Female,493,2023,33,16,2,257.60001,257.60001,128.8,0.0,63.385826,8,39.076923,Other,Yes,1,Full-time (1750+ hours),0
413,1978,1978,Male,495,2023,47,16,2,148.12,147.2,55.200001,17.692272,34.8265,5,30.48077,White,Yes,1,Part-time (50-1749 hours),0,1978,Female,495,2023,48,12,2,148.12,147.2,92.0,17.692272,35.384617,5,50.0,White,No,1,Full-time (1750+ hours),0
417,1984,1984,Male,496,2023,56,12,3,199.916,180.688,57.408001,369.76917,27.6,6,40.0,Black,No,0,Full-time (1750+ hours),0,1984,Female,496,2023,57,14,3,199.916,180.688,123.28,369.76917,154.10001,6,15.384615,Black,No,1,Part-time (50-1749 hours),0
422,2007,2007,Male,502,2023,53,16,3,130.81848,117.76,55.200001,251.1246,34.5,15,30.76923,White,Yes,1,Part-time (50-1749 hours),0,2007,Female,502,2023,53,17,3,130.81848,117.76,62.560001,251.1246,33.276596,10,36.153847,White,Yes,1,Full-time (1750+ hours),0
428,2039,2039,Male,510,2023,45,16,4,91.585083,90.444283,0.0,21.938471,0.0,14,5.0,Other,Unknown,1,Part-time (50-1749 hours),0,2039,Female,510,2023,39,16,4,91.585083,90.444283,90.444283,21.938471,39.529842,2,44.0,Other,Yes,1,Full-time (1750+ hours),0
436,2074,2074,Male,519,2023,43,12,4,110.5472,68.080002,47.84,816.67694,23.92,7,38.46154,White,No,1,Full-time (1750+ hours),0,2074,Female,519,2023,48,12,4,110.5472,68.080002,20.24,816.67694,13.493334,12,28.846153,White,Unknown,1,Part-time (50-1749 hours),0
440,2085,2085,Male,522,2023,53,12,3,63.48,63.48,42.32,0.0,21.591837,14,37.692307,White,No,1,Full-time (1750+ hours),0,2085,Female,522,2023,49,12,3,63.48,63.48,21.16,0.0,10.58,14,38.46154,White,No,1,Full-time (1750+ hours),0
444,2090,2090,Male,523,2023,31,12,4,79.418999,78.315002,71.760002,21.230698,22.530613,6,61.25,White,No,1,Full-time (1750+ hours),0,2090,Female,523,2023,29,12,4,79.418999,78.315002,6.5550003,21.230698,24.277779,5,5.1923075,White,No,0,Part-time (50-1749 hours),0
445,2101,2101,Male,526,2023,68,17,3,50.600002,30.360001,27.6,389.2308,13.346229,10,39.76923,White,Yes,1,Full-time (1750+ hours),0,2101,Female,526,2023,64,17,3,50.600002,30.360001,2.76,389.2308,10.615385,20,5.0,White,No,1,Part-time (50-1749 hours),0
447,2106,2106,Male,527,2023,61,14,2,133.53801,133.39999,69.0,2.6541491,28.163265,5,47.115383,White,No,1,Full-time (1750+ hours),0,2106,Female,527,2023,60,16,2,133.53801,133.39999,64.400002,2.6541491,32.857143,4,37.692307,White,Yes,1,Full-time (1750+ hours),0
455,2146,2146,Male,537,2023,33,12,2,77.832001,77.647995,44.16,3.5385718,16.984615,2,50.0,White,No,1,Full-time (1750+ hours),0,2146,Female,537,2023,31,16,2,77.832001,77.647995,33.487999,3.5385718,18.4,6,35.0,White,Yes,1,Full-time (1750+ hours),0
464,2191,2191,Male,548,2023,60,17,2,189.06,188.60001,128.8,8.8459892,64.400002,4,38.46154,Other,Yes,1,Full-time (1750+ hours),0,2191,Female,548,2023,58,16,2,189.06,188.60001,59.799999,8.8459892,31.145834,10,36.923077,Other,Yes,1,Full-time (1750+ hours),0
475,2228,2228,Male,558,2023,50,16,3,476.74402,427.80002,384.10001,941.23077,170.71112,1,43.26923,White,Yes,1,Full-time (1750+ hours),0,2228,Female,558,2023,50,16,3,476.74402,427.80002,43.700001,941.23077,24.773243,7,33.923077,Unknown,Unknown,1,Full-time (1750+ hours),0
481,2260,2260,Male,566,2023,48,17,3,285.90842,272.09921,230.0,265.56161,79.861115,2,55.384617,White,Yes,1,Full-time (1750+ hours),0,2260,Female,566,2023,46,16,3,285.90842,272.09921,42.099201,265.56161,19.092607,14,42.403847,White,Yes,1,Full-time (1750+ hours),0
488,2278,2278,Male,570,2023,35,17,3,208.84184,202.40001,156.40001,123.88142,84.632034,10,35.53846,White,Yes,1,Full-time (1750+ hours),0,2278,Female,570,2023,36,17,3,208.84184,202.40001,46.0,123.88142,24.261604,10,36.46154,White,Yes,0,Full-time (1750+ hours),0
494,2293,2293,Male,574,2023,46,16,4,162.8676,162.84,126.04,0.53082979,51.444901,10,47.115383,Other,No,1,Full-time (1750+ hours),0,2293,Female,574,2023,43,16,4,162.8676,162.84,36.799999,0.53082979,16.849817,1,42.0,White,Yes,1,Full-time (1750+ hours),0
497,2308,2308,Male,578,2023,36,16,4,73.425201,62.560001,41.400002,208.94615,32.217899,15,24.711538,White,Yes,1,Part-time (50-1749 hours),0,2308,Female,578,2023,35,17,4,73.425201,62.560001,21.16,208.94615,22.041668,15,18.461538,White,Yes,1,Part-time (50-1749 hours),0
499,2317,2317,Male,580,2023,32,17,2,83.903999,83.720001,36.799999,3.5384252,18.039215,7,39.23077,White,Yes,1,Full-time (1750+ hours),0,2317,Female,580,2023,32,17,2,83.903999,83.720001,46.920002,3.5384252,23.0,14,39.23077,White,Yes,1,Full-time (1750+ hours),0
505,2335,2335,Male,585,2023,35,16,3,125.58,125.12,65.32,8.846283,34.020832,14,36.923077,White,Yes,1,Full-time (1750+ hours),0,2335,Female,585,2023,32,17,3,125.58,125.12,59.799999,8.846283,43.809525,14,26.25,White,Yes,1,Part-time (50-1749 hours),0
511,2373,2373,Male,594,2023,41,14,2,69.310043,47.748001,0.0,414.65466,0.0,1,58.384617,White,Yes,1,Full-time (1750+ hours),0,2373,Female,594,2023,39,14,2,69.310043,47.748001,47.748001,414.65466,18.872728,3,48.653847,White,Yes,1,Full-time (1750+ hours),0
518,2404,2404,Male,602,2023,43,12,4,170.27361,170.27361,110.4,0.0,47.916668,1,44.307693,White,No,1,Full-time (1750+ hours),0,2404,Female,602,2023,46,14,4,170.27361,170.27361,59.8736,0.0,31.712713,10,36.307693,White,Yes,1,Full-time (1750+ hours),0
519,2408,2408,Male,603,2023,59,16,2,151.892,151.8,59.799999,1.7691392,29.9,12,38.46154,White,Yes,1,Full-time (1750+ hours),0,2408,Female,603,2023,59,17,2,151.892,151.8,92.0,1.7691392,46.938778,10,37.692307,White,Yes,1,Full-time (1750+ hours),0
521,2418,2418,Male,605,2023,55,13,2,76.127243,74.471237,45.632,31.846266,23.0,6,38.153847,Black,No,1,Full-time (1750+ hours),0,2418,Female,605,2023,66,14,2,76.127243,74.471237,28.839241,31.846266,14.535908,8,38.153847,Black,Yes,1,Full-time (1750+ hours),0
527,2454,2454,Male,614,2023,40,17,3,269.07977,220.50377,136.78377,934.15393,74.339005,5,35.384617,Black,Yes,1,Full-time (1750+ hours),0,2454,Female,614,2023,42,12,3,269.07977,220.50377,83.720001,934.15393,46.928253,10,34.307693,Black,No,1,Full-time (1750+ hours),0
531,2470,2470,Male,618,2023,43,15,4,142.7012,113.16,2.76,568.09998,5.3076925,20,10.0,White,Yes,1,Part-time (50-1749 hours),0,2470,Female,618,2023,46,17,4,142.7012,113.16,110.4,568.09998,44.16,5,48.076923,White,Yes,1,Full-time (1750+ hours),0
536,2486,2486,Male,622,2023,46,16,4,164.12801,163.944,135.24001,3.5385718,55.200001,8,47.115383,Other,Unknown,1,Full-time (1750+ hours),0,2486,Female,622,2023,43,17,4,164.12801,163.944,28.704,3.5385718,14.125984,15,39.076923,Other,Yes,1,Full-time (1750+ hours),0
546,2545,2545,Male,637,2023,37,16,5,134.95757,134.95757,70.104004,0.0,40.47575,1,33.307693,Black,Yes,1,Part-time (50-1749 hours),0,2545,Female,637,2023,36,14,5,134.95757,134.95757,64.853561,0.0,35.870331,3,34.76923,Black,No,1,Full-time (1750+ hours),0
549,2560,2560,Male,641,2023,53,16,3,191.36,191.36,110.4,0.0,38.996822,3,54.442307,White,Yes,1,Full-time (1750+ hours),0,2560,Female,641,2023,55,17,3,191.36,191.36,80.959999,0.0,44.977779,3,34.615383,White,Yes,0,Full-time (1750+ hours),0
555,2575,2575,Male,645,2023,61,17,2,55.384003,55.200001,47.84,3.5384984,22.780952,1,40.384617,White,Yes,1,Full-time (1750+ hours),0,2575,Female,645,2023,59,12,2,55.384003,55.200001,7.3600001,3.5384984,4.3809524,6,32.307693,White,No,1,Part-time (50-1749 hours),0
556,2578,2578,Male,646,2023,61,16,2,140.76001,145.36,137.08,-88.461365,57.116669,10,46.153847,White,Yes,1,Full-time (1750+ hours),0,2578,Female,646,2023,48,13,2,140.76001,145.36,8.2799997,-88.461365,15.923078,14,10.0,Black,No,1,Part-time (50-1749 hours),0
557,2592,2592,Male,649,2023,40,17,4,366.34399,366.16,276.0,3.5382783,115.0,10,46.153847,White,Yes,1,Full-time (1750+ hours),0,2592,Female,649,2023,38,16,4,366.34399,366.16,90.160004,3.5382783,46.958336,15,36.923077,White,Yes,1,Full-time (1750+ hours),0
560,2607,2607,Male,653,2023,41,16,3,216.2,179.39999,69.0,707.69238,36.702129,5,36.153847,Other,Yes,1,Full-time (1750+ hours),0,2607,Female,653,2023,40,16,3,216.2,179.39999,110.4,707.69238,58.723404,5,36.153847,White,Yes,1,Full-time (1750+ hours),0
562,2611,2611,Male,654,2023,35,17,4,137.08,137.08,39.560001,0.0,20.245651,8,37.576923,White,No,1,Full-time (1750+ hours),0,2611,Female,654,2023,37,16,4,137.08,137.08,97.520004,0.0,50.580914,10,37.076923,White,Yes,1,Full-time (1750+ hours),0
563,2615,2615,Male,655,2023,43,14,3,177.629,172.04001,138.0,107.48056,46.0,8,57.692307,White,No,1,Full-time (1750+ hours),0,2615,Female,655,2023,46,17,3,177.629,172.04001,34.040001,107.48056,15.89169,4,41.192307,White,No,1,Full-time (1750+ hours),0
565,2621,2621,Male,656,2023,53,16,4,295.90237,295.90237,126.12096,0.0,87.644867,5,27.673077,Other,Unknown,1,Part-time (50-1749 hours),0,2621,Female,656,2023,53,16,4,295.90237,295.90237,169.7814,0.0,93.957611,3,34.75,Other,Unknown,1,Full-time (1750+ hours),0
568,2632,2632,Male,659,2023,40,16,4,170.2,170.20001,124.2,-0.00029343826,49.68,5,48.076923,White,Yes,1,Full-time (1750+ hours),0,2632,Female,659,2023,40,16,4,170.2,170.20001,46.0,-0.00029343826,23.0,20,38.46154,White,Yes,1,Full-time (1750+ hours),0
571,2653,2653,Male,664,2023,36,17,3,202.40001,202.40001,124.2,0.0,44.420601,7,53.76923,White,No,1,Full-time (1750+ hours),0,2653,Female,664,2023,35,17,3,202.40001,202.40001,78.200005,0.0,43.784996,11,34.346153,White,Yes,1,Full-time (1750+ hours),0
572,2663,2663,Male,667,2023,45,17,4,153.18001,152.72,92.0,8.846283,47.52066,2,37.23077,White,Yes,1,Full-time (1750+ hours),0,2663,Female,667,2023,43,17,4,153.18001,152.72,60.720001,8.846283,29.418606,10,39.692307,White,Yes,1,Full-time (1750+ hours),0
573,2679,2679,Male,671,2023,42,12,4,63.23436,46.920002,32.200001,313.73764,14.073427,8,44.0,White,No,1,Full-time (1750+ hours),0,2679,Female,671,2023,38,14,4,63.23436,46.920002,14.72,313.73764,11.323077,5,25.0,White,No,0,Part-time (50-1749 hours),0
578,2699,2699,Male,676,2023,32,12,2,138.0,138.0,110.4,0.0,46.978725,5,45.192307,White,No,1,Full-time (1750+ hours),0,2699,Female,676,2023,32,16,2,138.0,138.0,27.6,0.0,18.648649,8,28.461538,White,Yes,1,Part-time (50-1749 hours),0
580,2717,2717,Male,680,2023,38,6,3,110.929,97.411438,66.93,259.95313,31.993309,10,40.23077,White,Unknown,1,Full-time (1750+ hours),0,2717,Female,680,2023,44,16,3,110.929,97.411438,30.481441,259.95313,15.301928,15,38.307693,White,Yes,1,Full-time (1750+ hours),0
586,2745,2745,Male,687,2023,34,14,4,82.431999,50.232002,0.0,619.23071,0.0,2,43.326923,Black,No,1,Full-time (1750+ hours),0,2745,Female,687,2023,39,14,4,82.431999,50.232002,50.232002,619.23071,32.200001,2,30.0,Black,No,1,Part-time (50-1749 hours),0
588,2757,2757,Male,690,2023,42,16,4,151.455,144.44,138.0,134.90384,63.888889,1,41.53846,White,Yes,1,Full-time (1750+ hours),0,2757,Female,690,2023,47,17,4,151.455,144.44,6.4400001,134.90384,45.352112,21,2.7307692,Other,Yes,1,Part-time (50-1749 hours),0
592,2779,2779,Male,696,2023,36,12,5,269.23801,268.64001,47.84,11.499846,21.696146,1,42.403847,White,No,1,Full-time (1750+ hours),0,2779,Female,696,2023,34,16,5,269.23801,268.64001,220.8,11.499846,98.133331,8,43.26923,White,Yes,1,Full-time (1750+ hours),0
594,2784,2784,Male,697,2023,31,16,2,271.06973,229.72308,184.38181,795.12787,76.825752,8,46.153847,White,Yes,1,Full-time (1750+ hours),0,2784,Female,697,2023,32,17,2,271.06973,229.72308,45.341282,795.12787,36.418701,16,23.942308,White,No,1,Part-time (50-1749 hours),0
602,2832,2832,Male,709,2023,46,17,5,108.56001,108.56,53.360001,0.00014671913,20.925491,2,49.03846,White,Yes,1,Full-time (1750+ hours),0,2832,Female,709,2023,45,14,5,108.56001,108.56,55.200001,0.00014671913,23.589745,1,45.0,White,Yes,1,Full-time (1750+ hours),0
603,2834,2834,Male,710,2023,29,12,2,113.344,113.16,57.040001,3.5384252,23.186993,1,47.307693,White,No,1,Full-time (1750+ hours),0,2834,Female,710,2023,30,13,2,113.344,113.16,56.120003,3.5384252,28.632654,4,37.692307,White,No,1,Full-time (1750+ hours),0
606,2849,2849,Male,713,2023,42,16,5,800.40002,782.0,598.0,353.84662,254.46809,5,45.192307,White,Yes,1,Full-time (1750+ hours),0,2849,Female,713,2023,35,17,5,800.40002,782.0,184.0,353.84662,95.833336,5,36.923077,White,Yes,1,Full-time (1750+ hours),0
607,2853,2853,Male,714,2023,45,16,4,418.14001,390.08002,223.56,539.61536,110.45454,10,38.923077,White,Yes,1,Full-time (1750+ hours),0,2853,Female,714,2023,44,17,4,418.14001,390.08002,166.52,539.61536,82.232101,10,38.942307,White,Yes,1,Full-time (1750+ hours),0
608,2855,2855,Male,715,2023,61,12,5,71.923759,61.639999,32.200001,197.76462,16.1,2,38.46154,White,Unknown,1,Full-time (1750+ hours),0,2855,Female,715,2023,56,12,5,71.923759,61.639999,29.440001,197.76462,15.333334,1,36.923077,White,No,1,Full-time (1750+ hours),0
610,2860,2860,Male,716,2023,61,14,2,57.040001,57.040001,33.119999,0.0,28.163265,15,22.615385,White,Yes,0,Part-time (50-1749 hours),0,2860,Female,716,2023,53,13,2,57.040001,57.040001,23.92,0.0,18.775511,6,24.5,White,No,1,Part-time (50-1749 hours),0
613,2886,2886,Male,723,2023,34,17,3,126.96,126.96001,79.120003,-0.00014671913,28.656284,6,53.096153,White,Yes,1,Full-time (1750+ hours),0,2886,Female,723,2023,35,16,3,126.96,126.96001,47.84,-0.00014671913,31.978611,10,28.76923,White,Yes,1,Part-time (50-1749 hours),0
619,2903,2903,Male,727,2023,49,12,4,107.7504,93.839996,46.0,267.50784,23.0,2,38.46154,White,No,1,Full-time (1750+ hours),0,2903,Female,727,2023,52,14,4,107.7504,93.839996,47.84,267.50784,23.0,2,40.0,White,No,1,Full-time (1750+ hours),0
629,2958,2958,Male,741,2023,47,16,4,118.68552,98.440002,41.860001,389.33694,13.416667,4,60.0,White,Yes,1,Full-time (1750+ hours),0,2958,Female,741,2023,47,16,4,118.68552,98.440002,56.580002,389.33694,27.201923,4,40.0,White,Yes,1,Full-time (1750+ hours),0
637,2998,2998,Male,751,2023,39,16,5,239.29201,239.20001,161.0,1.7691392,54.099464,1,57.23077,Black,Yes,1,Full-time (1750+ hours),0,2998,Female,751,2023,35,16,5,239.29201,239.20001,78.200005,1.7691392,45.597668,15,32.98077,White,Yes,1,Part-time (50-1749 hours),0
643,3023,3023,Male,757,2023,48,14,3,219.88,219.88,178.48,0.0,82.629631,5,41.53846,White,No,1,Full-time (1750+ hours),0,3023,Female,757,2023,48,12,3,219.88,219.88,41.400002,0.0,21.5625,5,36.923077,White,No,1,Full-time (1750+ hours),0
657,3078,3078,Male,771,2023,59,16,3,193.384,193.20001,103.04,3.5382783,54.345993,5,36.46154,White,Yes,1,Full-time (1750+ hours),0,3078,Female,771,2023,53,17,3,193.384,193.20001,90.160004,3.5382783,38.828598,15,44.653847,White,Yes,1,Full-time (1750+ hours),0
660,3105,3105,Male,777,2023,50,12,3,82.800003,82.800003,50.600002,0.0,25.922132,1,37.53846,Black,No,1,Full-time (1750+ hours),0,3105,Female,777,2023,41,14,3,82.800003,82.800003,32.200001,0.0,16.428572,3,37.692307,Black,No,1,Full-time (1750+ hours),0
673,3144,3144,Male,787,2023,29,16,3,111.97321,111.7892,67.160004,3.5385718,27.412245,3,47.115383,White,Yes,1,Full-time (1750+ hours),0,3144,Female,787,2023,29,16,3,111.97321,111.7892,44.6292,3.5385718,20.24,10,42.403847,White,Yes,1,Full-time (1750+ hours),0
680,3174,3174,Male,795,2023,31,17,4,146.28,146.28,97.520004,0.0,33.170067,4,56.53846,White,No,1,Full-time (1750+ hours),0,3174,Female,795,2023,31,16,4,146.28,146.28,48.760002,0.0,24.877552,5,37.692307,White,Yes,1,Full-time (1750+ hours),0
683,3195,3195,Male,800,2023,46,17,3,178.112,167.992,163.85201,194.6153,71.801926,4,43.884617,White,Yes,1,Full-time (1750+ hours),0,3195,Female,800,2023,45,16,3,178.112,167.992,4.1399999,194.6153,7.9615388,12,10.0,White,Yes,1,Part-time (50-1749 hours),0
685,3204,3204,Male,802,2023,53,16,3,146.924,122.728,70.150002,465.30768,20.286293,2,66.5,White,Yes,1,Full-time (1750+ hours),0,3204,Female,802,2023,53,16,3,146.924,122.728,52.577999,465.30768,27.731012,10,36.46154,White,Yes,1,Full-time (1750+ hours),0
686,3209,3209,Male,803,2023,38,12,5,89.056,88.872002,86.112,3.5384252,36.799999,20,45.0,White,Unknown,1,Full-time (1750+ hours),0,3209,Female,803,2023,34,12,5,89.056,88.872002,2.76,3.5384252,26.538462,35,2.0,White,No,1,Part-time (50-1749 hours),0
687,3210,3210,Male,804,2023,56,12,3,149.04001,115.92,49.68,636.92328,26.285715,7,36.346153,White,No,1,Full-time (1750+ hours),0,3210,Female,804,2023,53,16,3,149.04001,115.92,66.239998,636.92328,35.234043,10,36.153847,White,Yes,1,Full-time (1750+ hours),0
