,fakeid,fakeid0,female0,famid0,year0,age0,eduyrs0,famsize0,kfamincly0,tlabincly0,klabincly0,knlabincly0,wage_inc0,hrs_house0,hrs_workly0,race0,college0,employdB0,fulltimely0,lowincly0,fakeid1,female1,famid1,year1,age1,eduyrs1,famsize1,kfamincly1,tlabincly1,klabincly1,knlabincly1,wage_inc1,hrs_house1,hrs_workly1,race1,college1,employdB1,fulltimely1,lowincly1
421,2003,2003,Male,501,2017,45,12,3,69.074638,69.074638,32.914639,0.0,14.9612,3,42.307693,Black,No,1,Full-time (1750+ hours),0,2003,Female,501,2017,50,12,3,69.074638,69.074638,36.16,0.0,18.08,8,38.46154,Black,No,1,Full-time (1750+ hours),0
423,2008,2008,Male,502,2017,61,12,2,107.124,106.22,71.190002,17.384602,30.898438,2,44.307693,White,No,1,Full-time (1750+ hours),0,2008,Female,502,2017,56,12,2,107.124,106.22,35.029999,17.384602,22.24127,15,30.288462,White,Unknown,1,Part-time (50-1749 hours),0
425,2030,2030,Male,508,2017,58,17,2,178.879,142.71899,136.73,695.3847,54.692001,6,48.076923,White,Yes,1,Full-time (1750+ hours),0,2030,Female,508,2017,57,17,2,178.879,142.71899,5.9889998,695.3847,29.357843,8,3.9230769,White,Yes,1,Part-time (50-1749 hours),0
431,2054,2054,Male,514,2017,47,16,3,168.37,168.37,71.190002,0.0,54.509953,5,25.115385,White,Yes,1,Part-time (50-1749 hours),0,2054,Female,514,2017,37,17,3,168.37,168.37,97.18,0.0,49.180161,10,38.0,White,Yes,1,Full-time (1750+ hours),0
438,2076,2076,Male,519,2017,48,8,3,87.010002,38.419998,30.51,934.42316,14.323943,10,40.96154,Black,No,1,Full-time (1750+ hours),0,2076,Female,519,2017,57,12,3,87.010002,38.419998,7.9099998,934.42316,8.6923075,8,17.5,Black,No,0,Part-time (50-1749 hours),0
442,2088,2088,Male,522,2017,49,12,5,31.188,27.119999,14.69,78.230782,7.1449418,5,39.53846,Black,No,1,Full-time (1750+ hours),1,2088,Female,522,2017,48,12,5,31.188,27.119999,12.43,78.230782,8.0297155,7,29.76923,Black,No,1,Part-time (50-1749 hours),1
443,2089,2089,Male,523,2017,58,12,3,150.28999,133.34,90.400002,325.96149,53.649853,5,32.403847,White,No,1,Part-time (50-1749 hours),0,2089,Female,523,2017,55,16,3,150.28999,133.34,42.939999,325.96149,18.710239,20,44.134617,White,Yes,1,Full-time (1750+ hours),0
451,2126,2126,Male,532,2017,40,16,4,48.578701,48.138,41.358002,8.4750099,13.129524,1,60.576923,White,Yes,1,Full-time (1750+ hours),0,2126,Female,532,2017,39,14,4,48.578701,48.138,6.7799997,8.4750099,22.675585,56,5.75,White,Yes,1,Part-time (50-1749 hours),0
453,2130,2130,Male,533,2017,30,16,3,236.6107,235.04001,93.790001,30.205654,72.201691,10,24.98077,Other,Yes,1,Part-time (50-1749 hours),0,2130,Female,533,2017,29,16,3,236.6107,235.04001,141.25,30.205654,78.998878,5,34.384617,Other,Yes,1,Full-time (1750+ hours),0
460,2158,2158,Male,540,2017,37,15,4,166.76765,140.2104,56.590401,510.71637,29.612978,6,36.75,White,Yes,1,Full-time (1750+ hours),0,2158,Female,540,2017,40,17,4,166.76765,140.2104,83.620003,510.71637,56.884354,10,28.26923,White,Yes,1,Part-time (50-1749 hours),0
461,2183,2183,Male,546,2017,36,17,4,313.0213,310.75,158.2,43.678871,60.846153,10,50.0,White,Yes,1,Full-time (1750+ hours),0,2183,Female,546,2017,50,16,4,313.0213,310.75,152.55,43.678871,58.673077,10,50.0,White,Yes,1,Full-time (1750+ hours),0
465,2192,2192,Male,549,2017,33,15,3,96.052261,96.050003,33.900002,0.043428861,19.066366,3,34.192307,Black,No,1,Full-time (1750+ hours),0,2192,Female,549,2017,32,17,3,96.052261,96.050003,62.150002,0.043428861,26.662376,3,44.826923,White,Yes,1,Full-time (1750+ hours),0
467,2210,2210,Male,553,2017,38,14,4,87.597603,87.574997,42.939999,0.43472877,20.864918,3,39.576923,White,Yes,1,Full-time (1750+ hours),0,2210,Female,553,2017,37,16,4,87.597603,87.574997,44.634998,0.43472877,20.597601,25,41.673077,White,Yes,1,Full-time (1750+ hours),0
470,2218,2218,Male,555,2017,41,12,4,112.774,112.774,63.279999,0.0,29.542484,3,41.192307,White,No,1,Full-time (1750+ hours),0,2218,Female,555,2017,39,12,4,112.774,112.774,49.493999,0.0,31.645781,10,30.076923,White,No,1,Part-time (50-1749 hours),0
473,2225,2225,Male,557,2017,65,17,2,151.646,151.42,131.08,4.3461142,36.01099,15,70.0,White,Yes,1,Full-time (1750+ hours),0,2225,Female,557,2017,65,17,2,151.646,151.42,20.34,4.3461142,24.447115,15,16.0,White,Yes,1,Part-time (50-1749 hours),0
477,2232,2232,Male,559,2017,69,14,2,46.030548,0.0,0.0,885.20282,0.0,1,50.0,White,No,1,Full-time (1750+ hours),0,2232,Female,559,2017,70,17,2,46.030548,0.0,0.0,885.20282,0.0,35,15.0,White,Yes,1,Part-time (50-1749 hours),0
483,2262,2262,Male,566,2017,46,14,2,170.50343,170.05144,110.74,8.6922283,37.821037,4,56.307693,White,Yes,1,Full-time (1750+ hours),0,2262,Female,566,2017,51,16,2,170.50343,170.05144,59.31144,8.6922283,20.34,6,56.076923,White,Yes,1,Full-time (1750+ hours),0
486,2269,2269,Male,568,2017,42,16,2,107.915,94.354996,55.369999,260.76932,24.663696,3,43.173077,White,Yes,1,Full-time (1750+ hours),0,2269,Female,568,2017,42,16,2,107.915,94.354996,38.985001,260.76932,20.475315,5,36.615383,White,Yes,1,Full-time (1750+ hours),0
487,2272,2272,Male,569,2017,30,16,3,55.030998,54.239998,25.99,15.211546,14.311674,2,34.923077,Other,Yes,1,Full-time (1750+ hours),0,2272,Female,569,2017,33,16,3,55.030998,54.239998,28.25,15.211546,14.591942,20,37.23077,White,No,1,Full-time (1750+ hours),0
490,2280,2280,Male,571,2017,47,16,3,135.60226,135.60001,98.309998,0.043428861,36.737667,4,51.46154,White,Yes,1,Full-time (1750+ hours),0,2280,Female,571,2017,49,17,3,135.60226,135.60001,37.290001,0.043428861,20.266304,6,35.384617,White,Yes,1,Full-time (1750+ hours),0
500,2318,2318,Male,580,2017,42,14,3,159.33,143.51001,81.360001,304.23062,40.68,5,38.46154,White,Yes,1,Full-time (1750+ hours),0,2318,Female,580,2017,36,17,3,159.33,143.51001,62.150002,304.23062,29.260828,10,40.846153,White,Yes,1,Full-time (1750+ hours),0
503,2331,2331,Male,584,2017,50,17,2,339.452,339.0,226.0,8.6922283,94.957985,10,45.76923,White,Yes,1,Full-time (1750+ hours),0,2331,Female,584,2017,47,17,2,339.452,339.0,113.0,8.6922283,47.083332,10,46.153847,White,Yes,0,Full-time (1750+ hours),0
507,2343,2343,Male,587,2017,42,17,2,72.121117,49.521118,40.707119,434.61536,21.469999,10,36.46154,Other,Yes,1,Full-time (1750+ hours),0,2343,Female,587,2017,37,17,2,72.121117,49.521118,8.8140001,434.61536,11.752,15,14.423077,White,Yes,1,Part-time (50-1749 hours),0
522,2429,2429,Male,608,2017,42,17,5,119.99809,119.97549,112.15589,0.43458205,48.869667,8,44.134617,White,Yes,1,Full-time (1750+ hours),0,2429,Female,608,2017,41,17,5,119.99809,119.97549,7.8196001,0.43458205,11.432163,12,13.153846,White,Yes,1,Part-time (50-1749 hours),0
523,2431,2431,Male,609,2017,40,17,4,203.07909,200.47331,192.78931,50.111038,74.580002,8,49.71154,White,Yes,1,Full-time (1750+ hours),0,2431,Female,609,2017,37,16,4,203.07909,200.47331,7.684,50.111038,6.6013746,17,22.384615,White,Yes,1,Part-time (50-1749 hours),0
525,2441,2441,Male,611,2017,50,16,5,245.436,223.74001,135.60001,417.23074,60.266666,5,43.26923,White,Yes,1,Full-time (1750+ hours),0,2441,Female,611,2017,48,16,5,245.436,223.74001,88.139999,417.23074,56.5,15,30.0,White,Yes,1,Part-time (50-1749 hours),0
526,2452,2452,Male,614,2017,34,3,3,64.419037,64.410004,37.290001,0.17371544,14.710059,10,48.75,Other,Unknown,1,Full-time (1750+ hours),0,2452,Female,614,2017,33,8,3,64.419037,64.410004,27.119999,0.17371544,14.288725,21,36.5,Other,Unknown,1,Full-time (1750+ hours),0
528,2456,2456,Male,615,2017,51,17,3,309.62,308.48999,282.5,21.730864,96.088432,10,56.53846,White,Yes,0,Full-time (1750+ hours),0,2456,Female,615,2017,51,17,3,309.62,308.48999,25.99,21.730864,29.467119,20,16.961538,White,No,1,Part-time (50-1749 hours),0
532,2477,2477,Male,620,2017,33,15,3,88.139999,88.139999,45.200001,0.0,16.305916,10,53.307693,Black,No,1,Full-time (1750+ hours),0,2477,Female,620,2017,31,13,3,88.139999,88.139999,42.939999,0.0,17.039682,18,48.46154,White,No,1,Full-time (1750+ hours),0
534,2483,2483,Male,622,2017,39,16,2,201.16937,201.14001,135.60001,0.5645752,72.127663,8,36.153847,White,Yes,1,Full-time (1750+ hours),0,2483,Female,622,2017,36,17,2,201.16937,201.14001,65.540001,0.5645752,34.861702,8,36.153847,White,Yes,1,Full-time (1750+ hours),0
537,2487,2487,Male,623,2017,63,17,2,132.0518,126.56,28.25,105.61166,27.163462,20,20.0,White,Yes,1,Part-time (50-1749 hours),0,2487,Female,623,2017,56,16,2,132.0518,126.56,98.309998,105.61166,47.083332,10,40.153847,White,Yes,1,Full-time (1750+ hours),0
539,2497,2497,Male,625,2017,46,16,5,99.651306,88.337746,61.667488,217.56847,27.967115,15,42.403847,White,Yes,1,Full-time (1750+ hours),0,2497,Female,625,2017,47,16,5,99.651306,88.337746,26.670259,217.56847,16.565378,20,30.961538,White,Yes,1,Part-time (50-1749 hours),0
544,2536,2536,Male,635,2017,59,17,4,112.42822,79.438995,44.6576,634.4082,21.469999,10,40.0,White,Yes,1,Full-time (1750+ hours),0,2536,Female,635,2017,55,17,4,112.42822,79.438995,34.781399,634.4082,20.34,5,32.884617,Other,Yes,1,Part-time (50-1749 hours),0
551,2564,2564,Male,642,2017,25,11,4,39.889,39.889,28.589001,0.0,10.192157,10,53.942307,White,No,1,Full-time (1750+ hours),0,2564,Female,642,2017,23,12,4,39.889,39.889,11.3,0.0,7.2066326,20,30.153847,Unknown,No,1,Part-time (50-1749 hours),0
552,2567,2567,Male,643,2017,55,17,3,277.13251,276.85001,197.75,5.4327159,82.740585,7,45.96154,White,Yes,1,Full-time (1750+ hours),0,2567,Female,643,2017,56,17,3,277.13251,276.85001,79.099998,5.4327159,41.197918,14,36.923077,White,Yes,1,Full-time (1750+ hours),0
558,2595,2595,Male,650,2017,41,16,2,154.9456,142.38,51.98,241.6461,26.252525,5,38.076923,White,Yes,1,Full-time (1750+ hours),0,2595,Female,650,2017,35,16,2,154.9456,142.38,90.400002,241.6461,42.046513,5,41.346153,White,Yes,1,Full-time (1750+ hours),0
564,2618,2618,Male,656,2017,32,17,2,412.56299,406.79999,192.10001,110.82693,38.886639,1,95.0,White,No,1,Full-time (1750+ hours),0,2618,Female,656,2017,32,16,2,412.56299,406.79999,214.7,110.82693,51.610577,1,80.0,White,Yes,1,Full-time (1750+ hours),0
567,2629,2629,Male,658,2017,41,16,2,142.38,142.38,79.099998,0.0,21.730768,3,70.0,Black,Yes,1,Full-time (1750+ hours),0,2629,Female,658,2017,39,17,2,142.38,142.38,63.279999,0.0,25.352564,20,48.0,Black,Yes,1,Full-time (1750+ hours),0
570,2641,2641,Male,661,2017,54,15,6,108.70261,84.188393,61.58839,471.42719,30.671509,3,38.615383,Black,No,1,Full-time (1750+ hours),0,2641,Female,661,2017,51,12,6,108.70261,84.188393,22.6,471.42719,11.945032,2,36.384617,Black,No,1,Full-time (1750+ hours),0
575,2691,2691,Male,674,2017,54,17,2,167.92931,164.98,155.94,56.717506,73.730499,6,40.673077,White,Yes,1,Full-time (1750+ hours),0,2691,Female,674,2017,49,16,2,167.92931,164.98,9.04,56.717506,21.730768,4,8.0,White,No,1,Part-time (50-1749 hours),0
577,2695,2695,Male,675,2017,55,17,2,95.327927,71.439728,22.85425,459.38843,10.98762,1,40.0,White,Yes,1,Full-time (1750+ hours),0,2695,Female,675,2017,53,12,2,95.327927,71.439728,48.58548,459.38843,20.763025,10,45.0,White,No,1,Full-time (1750+ hours),0
582,2726,2726,Male,683,2017,72,14,2,98.11338,53.661438,51.40144,854.84503,25.70072,2,38.46154,Other,Yes,1,Full-time (1750+ hours),0,2726,Female,683,2017,67,14,2,98.11338,53.661438,2.26,854.84503,19.824562,14,2.1923077,White,No,0,Part-time (50-1749 hours),0
591,2778,2778,Male,696,2017,48,12,5,137.86678,137.86,113.0,0.13028659,43.461536,2,50.0,White,Unknown,1,Full-time (1750+ hours),0,2778,Female,696,2017,46,16,5,137.86678,137.86,24.860001,0.13028659,11.951923,20,40.0,White,Yes,1,Full-time (1750+ hours),0
599,2816,2816,Male,705,2017,62,12,2,120.74841,102.26048,54.9519,355.53711,28.267439,10,37.384617,White,No,1,Full-time (1750+ hours),0,2816,Female,705,2017,54,12,2,120.74841,102.26048,47.308578,355.53711,21.523466,7,42.26923,White,No,1,Full-time (1750+ hours),0
604,2837,2837,Male,710,2017,44,16,4,166.901,163.85001,124.3,58.672977,56.142727,2,42.576923,White,Yes,1,Full-time (1750+ hours),0,2837,Female,710,2017,40,16,4,166.901,163.85001,39.549999,58.672977,31.388889,12,24.23077,White,Yes,1,Part-time (50-1749 hours),0
612,2885,2885,Male,722,2017,25,13,3,52.544998,52.319,19.209999,4.3461142,9.8816872,3,37.384617,Black,No,1,Full-time (1750+ hours),0,2885,Female,722,2017,25,17,3,52.544998,52.319,33.109001,4.3461142,26.529648,4,24.0,Black,No,1,Part-time (50-1749 hours),0
618,2899,2899,Male,726,2017,44,16,3,76.5914,42.864288,27.2556,648.59833,8.2219,15,63.75,White,Yes,1,Full-time (1750+ hours),0,2899,Female,726,2017,43,12,3,76.5914,42.864288,15.60869,648.59833,7.0948591,15,42.307693,White,Unknown,1,Full-time (1750+ hours),0
620,2905,2905,Male,727,2017,63,15,2,127.69339,127.69,111.87,0.065143295,37.515091,4,57.346153,White,No,1,Full-time (1750+ hours),0,2905,Female,727,2017,53,12,2,127.69339,127.69,15.82,0.065143295,10.696417,15,28.442308,Other,Unknown,1,Part-time (50-1749 hours),0
621,2911,2911,Male,729,2017,35,16,4,109.045,109.045,63.279999,0.0,30.133333,17,40.384617,White,Yes,1,Full-time (1750+ hours),0,2911,Female,729,2017,35,14,4,109.045,109.045,45.764999,0.0,24.447115,5,36.0,White,No,1,Full-time (1750+ hours),0
622,2914,2914,Male,730,2017,57,17,2,271.20001,271.20001,135.60001,0.0,61.191334,8,42.615383,White,Yes,1,Full-time (1750+ hours),0,2914,Female,730,2017,57,17,2,271.20001,271.20001,135.60001,0.0,55.346939,8,47.115383,White,Yes,1,Full-time (1750+ hours),0
626,2940,2940,Male,736,2017,70,17,2,148.14301,128.82001,38.419998,371.59613,43.560089,12,16.961538,Other,Yes,0,Part-time (50-1749 hours),0,2940,Female,736,2017,53,17,2,148.14301,128.82001,90.400002,371.59613,45.01992,12,38.615383,Other,Yes,1,Full-time (1750+ hours),0
630,2960,2960,Male,741,2017,40,14,3,92.659996,92.660004,56.5,-0.00014671913,31.388889,5,34.615383,Black,Yes,1,Full-time (1750+ hours),0,2960,Female,741,2017,38,12,3,92.659996,92.660004,36.16,-0.00014671913,38.468086,12,18.076923,Black,No,1,Part-time (50-1749 hours),0
631,2962,2962,Male,742,2017,40,12,5,100.6717,98.309998,84.75,45.417347,43.239796,12,37.692307,White,No,1,Full-time (1750+ hours),0,2962,Female,742,2017,44,12,5,100.6717,98.309998,13.559999,45.417347,9.2244902,12,28.26923,White,No,1,Part-time (50-1749 hours),0
633,2967,2967,Male,743,2017,42,13,4,142.20711,129.95,84.75,235.71367,38.876148,4,41.923077,White,No,1,Full-time (1750+ hours),0,2967,Female,743,2017,50,12,4,142.20711,129.95,45.200001,235.71367,21.626795,4,40.192307,White,Unknown,1,Full-time (1750+ hours),0
638,3005,3005,Male,752,2017,47,12,3,101.70226,101.7,49.720001,0.043575581,24.860001,10,38.46154,Black,No,1,Full-time (1750+ hours),0,3005,Female,752,2017,45,14,3,101.70226,101.7,51.98,0.043575581,25.860697,12,38.653847,Black,No,1,Full-time (1750+ hours),0
640,3013,3013,Male,754,2017,30,13,3,87.010002,87.010002,53.110001,0.0,30.10771,6,33.923077,Black,No,1,Full-time (1750+ hours),0,3013,Female,754,2017,30,16,3,87.010002,87.010002,33.900002,0.0,36.847824,10,17.692308,Black,Yes,1,Part-time (50-1749 hours),0
642,3016,3016,Male,755,2017,63,15,2,90.851997,74.580002,38.419998,312.923,18.982214,5,38.923077,White,No,1,Full-time (1750+ hours),0,3016,Female,755,2017,70,13,2,90.851997,74.580002,36.16,312.923,18.581705,15,37.423077,Other,No,1,Full-time (1750+ hours),0
645,3033,3033,Male,759,2017,61,11,2,42.939999,42.940002,33.900002,-7.3359566e-05,16.950001,12,38.46154,White,No,1,Full-time (1750+ hours),0,3033,Female,759,2017,49,9,2,42.939999,42.940002,9.04,-7.3359566e-05,9.6995707,12,17.923077,Other,Unknown,1,Part-time (50-1749 hours),0
647,3038,3038,Male,761,2017,41,17,4,95.032997,94.919998,50.849998,2.1730571,18.504366,4,52.846153,White,Yes,1,Full-time (1750+ hours),0,3038,Female,761,2017,41,16,4,95.032997,94.919998,44.07,2.1730571,24.675251,12,34.346153,White,Yes,1,Full-time (1750+ hours),0
651,3057,3057,Male,765,2017,64,17,2,53.110001,51.98,29.379999,21.730789,94.166664,2,6.0,Black,Yes,1,Part-time (50-1749 hours),0,3057,Female,765,2017,56,16,2,53.110001,51.98,22.6,21.730789,29.697765,15,14.634615,Black,Yes,0,Part-time (50-1749 hours),0
653,3066,3066,Male,768,2017,60,12,2,63.286781,39.549999,0.0,456.47659,0.0,5,28.961538,White,Unknown,1,Part-time (50-1749 hours),0,3066,Female,768,2017,61,12,2,63.286781,39.549999,39.549999,456.47659,20.728512,20,36.692307,White,No,1,Full-time (1750+ hours),0
656,3077,3077,Male,770,2017,30,12,4,86.498108,74.127998,42.487999,237.88672,21.811089,10,37.46154,White,Unknown,1,Full-time (1750+ hours),0,3077,Female,770,2017,37,12,4,86.498108,74.127998,31.639999,237.88672,23.437037,16,25.961538,White,Unknown,1,Part-time (50-1749 hours),0
659,3088,3088,Male,773,2017,57,17,2,146.89999,146.89999,118.65,0.0,59.325001,8,38.46154,Other,Yes,1,Full-time (1750+ hours),0,3088,Female,773,2017,61,17,2,146.89999,146.89999,28.25,0.0,28.477823,20,19.076923,Other,Yes,1,Part-time (50-1749 hours),0
661,3107,3107,Male,778,2017,34,17,2,630.08575,615.84998,406.79999,273.76498,180.8,10,43.26923,White,Yes,1,Full-time (1750+ hours),0,3107,Female,778,2017,31,17,2,630.08575,615.84998,209.05,273.76498,99.452904,10,40.423077,Other,Yes,1,Full-time (1750+ hours),0
662,3114,3114,Male,780,2017,48,17,2,239.786,237.3,135.60001,47.807549,79.298248,1,32.884617,White,No,1,Part-time (50-1749 hours),0,3114,Female,780,2017,40,17,2,239.786,237.3,101.7,47.807549,49.85294,5,39.23077,White,Yes,1,Full-time (1750+ hours),0
668,3123,3123,Male,782,2017,44,16,3,140.70308,133.24509,79.099998,143.42293,31.767069,2,47.884617,White,Yes,1,Full-time (1750+ hours),0,3123,Female,782,2017,35,17,3,140.70308,133.24509,54.145081,143.42293,15.981428,2,65.153847,White,Yes,1,Full-time (1750+ hours),0
669,3127,3127,Male,783,2017,45,16,4,133.36259,133.34,70.059998,0.43458205,26.946154,12,50.0,Black,Yes,1,Full-time (1750+ hours),0,3127,Female,783,2017,33,16,4,133.36259,133.34,63.279999,0.43458205,25.312,12,48.076923,Black,Yes,1,Full-time (1750+ hours),0
671,3135,3135,Male,785,2017,41,14,5,116.5595,116.39,84.75,3.2596588,39.40028,25,41.365383,White,Yes,1,Full-time (1750+ hours),0,3135,Female,785,2017,35,12,5,116.5595,116.39,31.639999,3.2596588,25.251396,30,24.096153,White,No,1,Part-time (50-1749 hours),0
674,3151,3151,Male,789,2017,47,16,4,372.89999,372.90002,180.8,-0.00058687653,105.29994,24,33.01923,Other,Unknown,1,Part-time (50-1749 hours),0,3151,Female,789,2017,47,16,4,372.89999,372.90002,192.10001,-0.00058687653,83.886459,24,44.03846,Other,Unknown,1,Full-time (1750+ hours),0
678,3166,3166,Male,793,2017,46,16,4,124.64578,117.85899,101.7,130.51517,39.882351,10,49.03846,White,Yes,1,Full-time (1750+ hours),0,3166,Female,793,2017,41,14,4,124.64578,117.85899,16.159,130.51517,9.2337141,20,33.653847,White,No,1,Full-time (1750+ hours),0
679,3171,3171,Male,794,2017,39,17,4,151.759,151.42,108.48,6.5193176,60.266666,1,34.615383,White,Yes,1,Full-time (1750+ hours),0,3171,Female,794,2017,37,17,4,151.759,151.42,42.939999,6.5193176,33.030769,10,25.0,White,Yes,1,Part-time (50-1749 hours),0
684,3201,3201,Male,801,2017,31,14,4,101.02426,101.022,63.731998,0.043428861,17.8521,7,68.653847,White,Yes,1,Full-time (1750+ hours),0,3201,Female,801,2017,28,12,4,101.02426,101.022,37.290001,0.043428861,28.684616,14,25.0,White,No,1,Part-time (50-1749 hours),0
688,3211,3211,Male,804,2017,44,16,3,130.23363,127.43123,113.0,53.892281,41.929501,10,51.826923,White,Yes,1,Full-time (1750+ hours),0,3211,Female,804,2017,42,16,3,130.23363,127.43123,14.43123,53.892281,18.645,30,14.884615,White,Yes,1,Part-time (50-1749 hours),0
690,3217,3217,Male,805,2017,43,12,5,55.385818,46.330002,40.68,174.15031,11.860058,3,65.96154,White,No,1,Full-time (1750+ hours),0,3217,Female,805,2017,40,12,5,55.385818,46.330002,5.6500001,174.15031,5.7418699,30,18.923077,White,Unknown,1,Part-time (50-1749 hours),0
693,3223,3223,Male,807,2017,37,14,3,152.32401,133.34,129.95,365.07709,42.467319,2,58.846153,White,No,1,Full-time (1750+ hours),0,3223,Female,807,2017,40,16,3,152.32401,133.34,3.3899999,365.07709,5.0748501,6,12.846154,White,Yes,1,Part-time (50-1749 hours),0
700,3258,3258,Male,816,2017,63,15,2,139.12447,116.80698,53.901001,429.1825,26.9505,2,38.46154,White,No,1,Full-time (1750+ hours),0,3258,Female,816,2017,65,12,2,139.12447,116.80698,62.905972,429.1825,33.460621,14,36.153847,White,No,0,Full-time (1750+ hours),0
702,3265,3265,Male,817,2017,62,11,4,186.10422,148.03,101.7,732.19653,41.008064,4,47.692307,White,No,1,Full-time (1750+ hours),0,3265,Female,817,2017,51,16,4,186.10422,148.03,46.329998,732.19653,24.130209,20,36.923077,White,Unknown,1,Full-time (1750+ hours),0
704,3270,3270,Male,819,2017,45,12,2,132.40436,132.40436,107.02908,0.0,49.186157,5,41.846153,White,No,1,Full-time (1750+ hours),0,3270,Female,819,2017,48,14,2,132.40436,132.40436,25.37528,0.0,12.083467,15,40.384617,White,Yes,1,Full-time (1750+ hours),0
708,3285,3285,Male,822,2017,54,15,4,162.72,115.26,65.540001,912.69226,26.971193,2,46.73077,Black,Yes,1,Full-time (1750+ hours),0,3285,Female,822,2017,49,13,4,162.72,115.26,49.720001,912.69226,16.706989,30,57.23077,Black,No,1,Full-time (1750+ hours),0
709,3288,3288,Male,823,2017,45,12,5,152.45847,119.78,81.360001,628.43207,24.071005,3,65.0,White,No,1,Full-time (1750+ hours),0,3288,Female,823,2017,42,12,5,152.45847,119.78,38.419998,628.43207,18.833334,1,39.23077,White,No,1,Full-time (1750+ hours),0
711,3291,3291,Male,824,2017,28,12,2,36.838001,35.143002,5.085,32.596149,6.239264,4,15.673077,Black,No,0,Part-time (50-1749 hours),0,3291,Female,824,2017,27,13,2,36.838001,35.143002,30.058001,32.596149,14.734314,8,39.23077,Black,No,1,Full-time (1750+ hours),0
713,3295,3295,Male,825,2017,50,17,4,158.313,158.20001,67.800003,2.1729102,32.596153,10,40.0,White,Yes,1,Full-time (1750+ hours),0,3295,Female,825,2017,43,17,4,158.313,158.20001,90.400002,2.1729102,49.67033,10,35.0,White,Yes,1,Full-time (1750+ hours),0
